measurement_id,event_time,order_id,item_cd,equipment_cd,machine_name,weight,std_weight,upper_limit,lower_limit,result_flag,weight_diff
MSR000000200,2026-05-11 06:09:00,ORD000003,ITEM005,EQ001,Filling Machine 1,363.01,350.0,368.0,338.0,OK,13.01
MSR000000201,2026-05-11 06:04:39,ORD000003,ITEM005,EQ001,Filling Machine 1,356.4,350.0,368.0,338.0,OK,6.4
MSR000000202,2026-05-11 06:06:56,ORD000003,ITEM005,EQ001,Filling Machine 1,348.8,350.0,368.0,338.0,OK,-1.2
MSR000000203,2026-05-11 06:06:36,ORD000003,ITEM005,EQ001,Filling Machine 1,355.99,350.0,368.0,338.0,OK,5.99
MSR000000204,2026-05-11 06:07:56,ORD000003,ITEM005,EQ001,Filling Machine 1,358.05,350.0,368.0,338.0,OK,8.05
MSR000000205,2026-05-11 06:08:45,ORD000003,ITEM005,EQ001,Filling Machine 1,355.97,350.0,368.0,338.0,OK,5.97
MSR000000206,2026-05-11 06:06:36,ORD000003,ITEM005,EQ001,Filling Machine 1,342.84,350.0,368.0,338.0,OK,-7.16
MSR000000207,2026-05-11 06:09:15,ORD000003,ITEM005,EQ001,Filling Machine 1,347.92,350.0,368.0,338.0,OK,-2.08
MSR000000208,2026-05-11 06:08:52,ORD000003,ITEM005,EQ001,Filling Machine 1,350.82,350.0,368.0,338.0,OK,0.82
MSR000000209,2026-05-11 06:11:03,ORD000003,ITEM005,EQ001,Filling Machine 1,351.88,350.0,368.0,338.0,OK,1.88
MSR000000210,2026-05-11 06:12:40,ORD000003,ITEM005,EQ001,Filling Machine 1,356.07,350.0,368.0,338.0,OK,6.07
MSR000000211,2026-05-11 06:12:18,ORD000003,ITEM005,EQ001,Filling Machine 1,353.43,350.0,368.0,338.0,OK,3.43
MSR000000212,2026-05-11 06:05:36,ORD000003,ITEM005,EQ001,Filling Machine 1,344.37,350.0,368.0,338.0,OK,-5.63
MSR000000213,2026-05-11 06:12:54,ORD000003,ITEM005,EQ001,Filling Machine 1,354.69,350.0,368.0,338.0,OK,4.69
MSR000000214,2026-05-11 06:05:52,ORD000003,ITEM005,EQ001,Filling Machine 1,356.09,350.0,368.0,338.0,OK,6.09
MSR000000215,2026-05-11 06:14:15,ORD000003,ITEM005,EQ001,Filling Machine 1,355.81,350.0,368.0,338.0,OK,5.81
MSR000000216,2026-05-11 06:09:12,ORD000003,ITEM005,EQ001,Filling Machine 1,358.95,350.0,368.0,338.0,OK,8.95
MSR000000217,2026-05-11 06:08:37,ORD000003,ITEM005,EQ001,Filling Machine 1,357.49,350.0,368.0,338.0,OK,7.49
MSR000000218,2026-05-11 06:10:24,ORD000003,ITEM005,EQ001,Filling Machine 1,355.27,350.0,368.0,338.0,OK,5.27
MSR000000219,2026-05-11 06:08:59,ORD000003,ITEM005,EQ001,Filling Machine 1,352.11,350.0,368.0,338.0,OK,2.11
MSR000000220,2026-05-11 06:15:00,ORD000003,ITEM005,EQ001,Filling Machine 1,342.59,350.0,368.0,338.0,OK,-7.41
MSR000000221,2026-05-11 06:17:00,ORD000003,ITEM005,EQ001,Filling Machine 1,355.15,350.0,368.0,338.0,OK,5.15
MSR000000222,2026-05-11 06:08:40,ORD000003,ITEM005,EQ001,Filling Machine 1,353.84,350.0,368.0,338.0,OK,3.84
MSR000000223,2026-05-11 06:15:54,ORD000003,ITEM005,EQ001,Filling Machine 1,354.25,350.0,368.0,338.0,OK,4.25
MSR000000224,2026-05-11 06:10:48,ORD000003,ITEM005,EQ001,Filling Machine 1,344.98,350.0,368.0,338.0,OK,-5.02
MSR000000225,2026-05-11 06:07:20,ORD000003,ITEM005,EQ001,Filling Machine 1,346.17,350.0,368.0,338.0,OK,-3.83
MSR000000226,2026-05-11 06:17:44,ORD000003,ITEM005,EQ001,Filling Machine 1,359.0,350.0,368.0,338.0,OK,9.0
MSR000000227,2026-05-11 06:11:24,ORD000003,ITEM005,EQ001,Filling Machine 1,352.46,350.0,368.0,338.0,OK,2.46
MSR000000228,2026-05-11 06:13:32,ORD000003,ITEM005,EQ001,Filling Machine 1,356.81,350.0,368.0,338.0,OK,6.81
MSR000000229,2026-05-11 06:09:50,ORD000003,ITEM005,EQ001,Filling Machine 1,352.91,350.0,368.0,338.0,OK,2.91
MSR000000230,2026-05-11 06:13:00,ORD000003,ITEM005,EQ001,Filling Machine 1,352.94,350.0,368.0,338.0,OK,2.94
MSR000000231,2026-05-11 06:12:12,ORD000003,ITEM005,EQ001,Filling Machine 1,358.42,350.0,368.0,338.0,OK,8.42
MSR000000232,2026-05-11 06:12:24,ORD000003,ITEM005,EQ001,Filling Machine 1,349.71,350.0,368.0,338.0,OK,-0.29
MSR000000233,2026-05-11 06:15:45,ORD000003,ITEM005,EQ001,Filling Machine 1,353.4,350.0,368.0,338.0,OK,3.4
MSR000000234,2026-05-11 06:12:48,ORD000003,ITEM005,EQ001,Filling Machine 1,350.08,350.0,368.0,338.0,OK,0.08
MSR000000235,2026-05-11 06:14:05,ORD000003,ITEM005,EQ001,Filling Machine 1,350.26,350.0,368.0,338.0,OK,0.26
MSR000000236,2026-05-11 06:16:30,ORD000003,ITEM005,EQ001,Filling Machine 1,351.04,350.0,368.0,338.0,OK,1.04
MSR000000237,2026-05-11 06:11:10,ORD000003,ITEM005,EQ001,Filling Machine 1,354.24,350.0,368.0,338.0,OK,4.24
MSR000000238,2026-05-11 06:12:28,ORD000003,ITEM005,EQ001,Filling Machine 1,350.06,350.0,368.0,338.0,OK,0.06
MSR000000239,2026-05-11 06:21:51,ORD000003,ITEM005,EQ001,Filling Machine 1,360.49,350.0,368.0,338.0,OK,10.49
MSR000000240,2026-05-11 06:16:20,ORD000003,ITEM005,EQ001,Filling Machine 1,347.61,350.0,368.0,338.0,OK,-2.39
MSR000000241,2026-05-11 06:23:40,ORD000003,ITEM005,EQ001,Filling Machine 1,351.87,350.0,368.0,338.0,OK,1.87
MSR000000242,2026-05-11 06:10:48,ORD000003,ITEM005,EQ001,Filling Machine 1,350.38,350.0,368.0,338.0,OK,0.38
MSR000000243,2026-05-11 06:09:44,ORD000003,ITEM005,EQ001,Filling Machine 1,361.72,350.0,368.0,338.0,OK,11.72
MSR000000244,2026-05-11 06:11:06,ORD000003,ITEM005,EQ001,Filling Machine 1,354.24,350.0,368.0,338.0,OK,4.24
MSR000000245,2026-05-11 06:22:30,ORD000003,ITEM005,EQ001,Filling Machine 1,359.27,350.0,368.0,338.0,OK,9.27
MSR000000246,2026-05-11 06:15:12,ORD000003,ITEM005,EQ001,Filling Machine 1,344.19,350.0,368.0,338.0,OK,-5.81
MSR000000247,2026-05-11 06:23:06,ORD000003,ITEM005,EQ001,Filling Machine 1,354.72,350.0,368.0,338.0,OK,4.72
MSR000000248,2026-05-11 06:11:42,ORD000003,ITEM005,EQ001,Filling Machine 1,358.48,350.0,368.0,338.0,OK,8.48
MSR000000249,2026-05-11 06:19:45,ORD000003,ITEM005,EQ001,Filling Machine 1,353.66,350.0,368.0,338.0,OK,3.66
MSR000000250,2026-05-11 06:21:20,ORD000003,ITEM005,EQ001,Filling Machine 1,359.58,350.0,368.0,338.0,OK,9.58
MSR000000251,2026-05-11 06:22:57,ORD000003,ITEM005,EQ001,Filling Machine 1,350.1,350.0,368.0,338.0,OK,0.1
MSR000000252,2026-05-11 06:12:18,ORD000003,ITEM005,EQ001,Filling Machine 1,361.68,350.0,368.0,338.0,OK,11.68
MSR000000253,2026-05-11 06:20:45,ORD000003,ITEM005,EQ001,Filling Machine 1,367.04,350.0,368.0,338.0,OK,17.04
MSR000000254,2026-05-11 06:16:48,ORD000003,ITEM005,EQ001,Filling Machine 1,351.09,350.0,368.0,338.0,OK,1.09
MSR000000255,2026-05-11 06:12:45,ORD000003,ITEM005,EQ001,Filling Machine 1,350.62,350.0,368.0,338.0,OK,0.62
MSR000000256,2026-05-11 06:11:28,ORD000003,ITEM005,EQ001,Filling Machine 1,362.03,350.0,368.0,338.0,OK,12.03
MSR000000257,2026-05-11 06:21:45,ORD000003,ITEM005,EQ001,Filling Machine 1,362.81,350.0,368.0,338.0,OK,12.81
MSR000000258,2026-05-11 06:16:08,ORD000003,ITEM005,EQ001,Filling Machine 1,350.22,350.0,368.0,338.0,OK,0.22
MSR000000259,2026-05-11 06:14:50,ORD000003,ITEM005,EQ001,Filling Machine 1,350.85,350.0,368.0,338.0,OK,0.85
MSR000000260,2026-05-11 06:19:30,ORD000003,ITEM005,EQ001,Filling Machine 1,351.71,350.0,368.0,338.0,OK,1.71
MSR000000261,2026-05-11 06:28:49,ORD000003,ITEM005,EQ001,Filling Machine 1,345.35,350.0,368.0,338.0,OK,-4.65
MSR000000262,2026-05-11 06:24:32,ORD000003,ITEM005,EQ001,Filling Machine 1,347.93,350.0,368.0,338.0,OK,-2.07
MSR000000263,2026-05-11 06:29:27,ORD000003,ITEM005,EQ001,Filling Machine 1,347.43,350.0,368.0,338.0,OK,-2.57
MSR000000264,2026-05-11 06:21:56,ORD000003,ITEM005,EQ001,Filling Machine 1,348.87,350.0,368.0,338.0,OK,-1.13
MSR000000265,2026-05-11 06:23:45,ORD000003,ITEM005,EQ001,Filling Machine 1,353.29,350.0,368.0,338.0,OK,3.29
MSR000000266,2026-05-11 06:19:12,ORD000003,ITEM005,EQ001,Filling Machine 1,354.93,350.0,368.0,338.0,OK,4.93
MSR000000267,2026-05-11 06:21:01,ORD000003,ITEM005,EQ001,Filling Machine 1,362.85,350.0,368.0,338.0,OK,12.85
MSR000000268,2026-05-11 06:24:30,ORD000003,ITEM005,EQ001,Filling Machine 1,347.58,350.0,368.0,338.0,OK,-2.42
MSR000000269,2026-05-11 06:21:27,ORD000003,ITEM005,EQ001,Filling Machine 1,359.49,350.0,368.0,338.0,OK,9.49
MSR000000270,2026-05-11 06:30:00,ORD000003,ITEM005,EQ001,Filling Machine 1,352.32,350.0,368.0,338.0,OK,2.32
MSR000000271,2026-05-11 06:30:18,ORD000003,ITEM005,EQ001,Filling Machine 1,353.33,350.0,368.0,338.0,OK,3.33
MSR000000272,2026-05-11 06:23:48,ORD000003,ITEM005,EQ001,Filling Machine 1,357.7,350.0,368.0,338.0,OK,7.7
MSR000000273,2026-05-11 06:15:27,ORD000003,ITEM005,EQ001,Filling Machine 1,346.93,350.0,368.0,338.0,OK,-3.07
MSR000000274,2026-05-11 06:26:00,ORD000003,ITEM005,EQ001,Filling Machine 1,355.99,350.0,368.0,338.0,OK,5.99
MSR000000275,2026-05-11 06:19:15,ORD000003,ITEM005,EQ001,Filling Machine 1,354.71,350.0,368.0,338.0,OK,4.71
MSR000000276,2026-05-11 06:30:02,ORD000003,ITEM005,EQ001,Filling Machine 1,356.69,350.0,368.0,338.0,OK,6.69
MSR000000277,2026-05-11 06:14:16,ORD000003,ITEM005,EQ001,Filling Machine 1,355.49,350.0,368.0,338.0,OK,5.49
MSR000000278,2026-05-11 06:19:48,ORD000003,ITEM005,EQ001,Filling Machine 1,368.51,350.0,368.0,338.0,OVER,18.51
MSR000000279,2026-05-11 06:36:20,ORD000003,ITEM005,EQ001,Filling Machine 1,349.97,350.0,368.0,338.0,OK,-0.03
MSR000000280,2026-05-11 06:16:30,ORD000003,ITEM005,EQ001,Filling Machine 1,350.63,350.0,368.0,338.0,OK,0.63
MSR000000281,2026-05-11 06:29:36,ORD000003,ITEM005,EQ001,Filling Machine 1,350.1,350.0,368.0,338.0,OK,0.1
MSR000000282,2026-05-11 06:20:32,ORD000003,ITEM005,EQ001,Filling Machine 1,350.53,350.0,368.0,338.0,OK,0.53
MSR000000283,2026-05-11 06:20:43,ORD000003,ITEM005,EQ001,Filling Machine 1,350.06,350.0,368.0,338.0,OK,0.06
MSR000000284,2026-05-11 06:19:00,ORD000003,ITEM005,EQ001,Filling Machine 1,361.04,350.0,368.0,338.0,OK,11.04
MSR000000285,2026-05-11 06:32:35,ORD000003,ITEM005,EQ001,Filling Machine 1,397.37,350.0,368.0,338.0,OVER,47.37
MSR000000286,2026-05-11 06:19:20,ORD000003,ITEM005,EQ001,Filling Machine 1,350.52,350.0,368.0,338.0,OK,0.52
MSR000000287,2026-05-11 06:31:12,ORD000003,ITEM005,EQ001,Filling Machine 1,353.44,350.0,368.0,338.0,OK,3.44
MSR000000288,2026-05-11 06:19:40,ORD000003,ITEM005,EQ001,Filling Machine 1,359.66,350.0,368.0,338.0,OK,9.66
MSR000000289,2026-05-11 06:15:52,ORD000003,ITEM005,EQ001,Filling Machine 1,362.28,350.0,368.0,338.0,OK,12.28
MSR000000290,2026-05-11 06:26:00,ORD000003,ITEM005,EQ001,Filling Machine 1,358.13,350.0,368.0,338.0,OK,8.13
MSR000000291,2026-05-11 06:22:11,ORD000003,ITEM005,EQ001,Filling Machine 1,353.25,350.0,368.0,338.0,OK,3.25
MSR000000292,2026-05-11 06:16:16,ORD000003,ITEM005,EQ001,Filling Machine 1,360.83,350.0,368.0,338.0,OK,10.83
MSR000000293,2026-05-11 06:16:24,ORD000003,ITEM005,EQ001,Filling Machine 1,345.13,350.0,368.0,338.0,OK,-4.87
MSR000000294,2026-05-11 06:28:56,ORD000003,ITEM005,EQ001,Filling Machine 1,349.82,350.0,368.0,338.0,OK,-0.18
MSR000000295,2026-05-11 06:39:35,ORD000003,ITEM005,EQ001,Filling Machine 1,350.51,350.0,368.0,338.0,OK,0.51
MSR000000296,2026-05-11 06:31:30,ORD000003,ITEM005,EQ001,Filling Machine 1,353.97,350.0,368.0,338.0,OK,3.97
MSR000000297,2026-05-11 15:00:00,ORD000004,ITEM003,EQ003,Weight Checker 1,249.22,250.0,265.0,240.0,OK,-0.78
MSR000000298,2026-05-11 15:00:16,ORD000004,ITEM003,EQ003,Weight Checker 1,248.78,250.0,265.0,240.0,OK,-1.22
MSR000000299,2026-05-11 15:00:34,ORD000004,ITEM003,EQ003,Weight Checker 1,250.07,250.0,265.0,240.0,OK,0.07
MSR000000300,2026-05-11 15:01:00,ORD000004,ITEM003,EQ003,Weight Checker 1,250.52,250.0,265.0,240.0,OK,0.52
MSR000000301,2026-05-11 15:01:12,ORD000004,ITEM003,EQ003,Weight Checker 1,245.78,250.0,265.0,240.0,OK,-4.22
MSR000000302,2026-05-11 15:01:15,ORD000004,ITEM003,EQ003,Weight Checker 1,246.26,250.0,265.0,240.0,OK,-3.74
MSR000000303,2026-05-11 15:00:48,ORD000004,ITEM003,EQ003,Weight Checker 1,249.89,250.0,265.0,240.0,OK,-0.11
MSR000000304,2026-05-11 15:01:45,ORD000004,ITEM003,EQ003,Weight Checker 1,247.22,250.0,265.0,240.0,OK,-2.78
MSR000000305,2026-05-11 15:01:52,ORD000004,ITEM003,EQ003,Weight Checker 1,253.41,250.0,265.0,240.0,OK,3.41
MSR000000306,2026-05-11 15:02:15,ORD000004,ITEM003,EQ003,Weight Checker 1,249.95,250.0,265.0,240.0,OK,-0.05
MSR000000307,2026-05-11 15:02:30,ORD000004,ITEM003,EQ003,Weight Checker 1,257.3,250.0,265.0,240.0,OK,7.3
MSR000000308,2026-05-11 15:01:39,ORD000004,ITEM003,EQ003,Weight Checker 1,253.16,250.0,265.0,240.0,OK,3.16
MSR000000309,2026-05-11 15:02:00,ORD000004,ITEM003,EQ003,Weight Checker 1,254.33,250.0,265.0,240.0,OK,4.33
MSR000000310,2026-05-11 15:02:36,ORD000004,ITEM003,EQ003,Weight Checker 1,250.48,250.0,265.0,240.0,OK,0.48
MSR000000311,2026-05-11 15:03:58,ORD000004,ITEM003,EQ003,Weight Checker 1,250.61,250.0,265.0,240.0,OK,0.61
MSR000000312,2026-05-11 15:03:15,ORD000004,ITEM003,EQ003,Weight Checker 1,256.94,250.0,265.0,240.0,OK,6.94
MSR000000313,2026-05-11 15:04:32,ORD000004,ITEM003,EQ003,Weight Checker 1,248.54,250.0,265.0,240.0,OK,-1.46
MSR000000314,2026-05-11 15:04:15,ORD000004,ITEM003,EQ003,Weight Checker 1,252.27,250.0,265.0,240.0,OK,2.27
MSR000000315,2026-05-11 15:04:12,ORD000004,ITEM003,EQ003,Weight Checker 1,249.06,250.0,265.0,240.0,OK,-0.94
MSR000000316,2026-05-11 15:06:01,ORD000004,ITEM003,EQ003,Weight Checker 1,249.08,250.0,265.0,240.0,OK,-0.92
MSR000000317,2026-05-11 15:06:00,ORD000004,ITEM003,EQ003,Weight Checker 1,245.51,250.0,265.0,240.0,OK,-4.49
MSR000000318,2026-05-11 15:07:00,ORD000004,ITEM003,EQ003,Weight Checker 1,247.25,250.0,265.0,240.0,OK,-2.75
MSR000000319,2026-05-11 15:04:02,ORD000004,ITEM003,EQ003,Weight Checker 1,246.55,250.0,265.0,240.0,OK,-3.45
MSR000000320,2026-05-11 15:04:13,ORD000004,ITEM003,EQ003,Weight Checker 1,252.67,250.0,265.0,240.0,OK,2.67
MSR000000321,2026-05-11 15:06:00,ORD000004,ITEM003,EQ003,Weight Checker 1,254.49,250.0,265.0,240.0,OK,4.49
MSR000000322,2026-05-11 15:07:55,ORD000004,ITEM003,EQ003,Weight Checker 1,249.98,250.0,265.0,240.0,OK,-0.02
MSR000000323,2026-05-11 15:06:04,ORD000004,ITEM003,EQ003,Weight Checker 1,251.32,250.0,265.0,240.0,OK,1.32
MSR000000324,2026-05-11 15:05:24,ORD000004,ITEM003,EQ003,Weight Checker 1,249.82,250.0,265.0,240.0,OK,-0.18
MSR000000325,2026-05-11 15:04:40,ORD000004,ITEM003,EQ003,Weight Checker 1,247.22,250.0,265.0,240.0,OK,-2.78
MSR000000326,2026-05-11 15:07:15,ORD000004,ITEM003,EQ003,Weight Checker 1,253.95,250.0,265.0,240.0,OK,3.95
MSR000000327,2026-05-11 15:04:30,ORD000004,ITEM003,EQ003,Weight Checker 1,253.14,250.0,265.0,240.0,OK,3.14
MSR000000328,2026-05-11 15:04:39,ORD000004,ITEM003,EQ003,Weight Checker 1,243.0,250.0,265.0,240.0,OK,-7.0
MSR000000329,2026-05-11 15:06:56,ORD000004,ITEM003,EQ003,Weight Checker 1,249.47,250.0,265.0,240.0,OK,-0.53
MSR000000330,2026-05-11 15:08:48,ORD000004,ITEM003,EQ003,Weight Checker 1,247.11,250.0,265.0,240.0,OK,-2.89
MSR000000331,2026-05-11 15:09:04,ORD000004,ITEM003,EQ003,Weight Checker 1,249.11,250.0,265.0,240.0,OK,-0.89
MSR000000332,2026-05-11 15:10:30,ORD000004,ITEM003,EQ003,Weight Checker 1,248.03,250.0,265.0,240.0,OK,-1.97
MSR000000333,2026-05-11 15:07:48,ORD000004,ITEM003,EQ003,Weight Checker 1,250.56,250.0,265.0,240.0,OK,0.56
MSR000000334,2026-05-11 15:12:20,ORD000004,ITEM003,EQ003,Weight Checker 1,249.46,250.0,265.0,240.0,OK,-0.54
MSR000000335,2026-05-11 15:12:02,ORD000004,ITEM003,EQ003,Weight Checker 1,249.41,250.0,265.0,240.0,OK,-0.59
MSR000000336,2026-05-11 15:07:48,ORD000004,ITEM003,EQ003,Weight Checker 1,255.27,250.0,265.0,240.0,OK,5.27
MSR000000337,2026-05-11 15:08:40,ORD000004,ITEM003,EQ003,Weight Checker 1,253.11,250.0,265.0,240.0,OK,3.11
MSR000000338,2026-05-11 15:10:56,ORD000004,ITEM003,EQ003,Weight Checker 1,248.1,250.0,265.0,240.0,OK,-1.9
MSR000000339,2026-05-11 15:12:36,ORD000004,ITEM003,EQ003,Weight Checker 1,248.73,250.0,265.0,240.0,OK,-1.27
MSR000000340,2026-05-11 15:06:27,ORD000004,ITEM003,EQ003,Weight Checker 1,252.95,250.0,265.0,240.0,OK,2.95
MSR000000341,2026-05-11 15:11:44,ORD000004,ITEM003,EQ003,Weight Checker 1,252.98,250.0,265.0,240.0,OK,2.98
MSR000000342,2026-05-11 15:15:00,ORD000004,ITEM003,EQ003,Weight Checker 1,248.64,250.0,265.0,240.0,OK,-1.36
MSR000000343,2026-05-11 15:08:26,ORD000004,ITEM003,EQ003,Weight Checker 1,250.15,250.0,265.0,240.0,OK,0.15
MSR000000344,2026-05-11 15:12:32,ORD000004,ITEM003,EQ003,Weight Checker 1,258.51,250.0,265.0,240.0,OK,8.51
MSR000000345,2026-05-11 15:13:36,ORD000004,ITEM003,EQ003,Weight Checker 1,248.81,250.0,265.0,240.0,OK,-1.19
MSR000000346,2026-05-11 15:14:42,ORD000004,ITEM003,EQ003,Weight Checker 1,258.83,250.0,265.0,240.0,OK,8.83
MSR000000347,2026-05-11 15:14:10,ORD000004,ITEM003,EQ003,Weight Checker 1,255.64,250.0,265.0,240.0,OK,5.64
MSR000000348,2026-05-11 15:16:09,ORD000004,ITEM003,EQ003,Weight Checker 1,258.16,250.0,265.0,240.0,OK,8.16
MSR000000349,2026-05-11 15:08:40,ORD000004,ITEM003,EQ003,Weight Checker 1,248.78,250.0,265.0,240.0,OK,-1.22
MSR000000350,2026-05-11 15:17:40,ORD000004,ITEM003,EQ003,Weight Checker 1,250.65,250.0,265.0,240.0,OK,0.65
MSR000000351,2026-05-11 15:11:42,ORD000004,ITEM003,EQ003,Weight Checker 1,249.57,250.0,265.0,240.0,OK,-0.43
MSR000000352,2026-05-11 15:09:10,ORD000004,ITEM003,EQ003,Weight Checker 1,255.9,250.0,265.0,240.0,OK,5.9
MSR000000353,2026-05-11 15:15:52,ORD000004,ITEM003,EQ003,Weight Checker 1,249.16,250.0,265.0,240.0,OK,-0.84
MSR000000354,2026-05-11 15:08:33,ORD000004,ITEM003,EQ003,Weight Checker 1,254.39,250.0,265.0,240.0,OK,4.39
MSR000000355,2026-05-11 15:17:24,ORD000004,ITEM003,EQ003,Weight Checker 1,254.21,250.0,265.0,240.0,OK,4.21
MSR000000356,2026-05-11 15:08:51,ORD000004,ITEM003,EQ003,Weight Checker 1,251.34,250.0,265.0,240.0,OK,1.34
MSR000000357,2026-05-11 15:11:00,ORD000004,ITEM003,EQ003,Weight Checker 1,256.76,250.0,265.0,240.0,OK,6.76
MSR000000358,2026-05-11 15:15:15,ORD000004,ITEM003,EQ003,Weight Checker 1,252.03,250.0,265.0,240.0,OK,2.03
MSR000000359,2026-05-11 15:13:26,ORD000004,ITEM003,EQ003,Weight Checker 1,254.97,250.0,265.0,240.0,OK,4.97
MSR000000360,2026-05-11 15:13:39,ORD000004,ITEM003,EQ003,Weight Checker 1,249.69,250.0,265.0,240.0,OK,-0.31
MSR000000361,2026-05-11 15:18:08,ORD000004,ITEM003,EQ003,Weight Checker 1,248.81,250.0,265.0,240.0,OK,-1.19
MSR000000362,2026-05-11 15:08:40,ORD000004,ITEM003,EQ003,Weight Checker 1,254.67,250.0,265.0,240.0,OK,4.67
MSR000000363,2026-05-11 15:22:00,ORD000004,ITEM003,EQ003,Weight Checker 1,253.5,250.0,265.0,240.0,OK,3.5
MSR000000364,2026-05-11 15:20:06,ORD000004,ITEM003,EQ003,Weight Checker 1,252.78,250.0,265.0,240.0,OK,2.78
MSR000000365,2026-05-11 15:17:00,ORD000004,ITEM003,EQ003,Weight Checker 1,250.47,250.0,265.0,240.0,OK,0.47
MSR000000366,2026-05-11 15:17:15,ORD000004,ITEM003,EQ003,Weight Checker 1,258.08,250.0,265.0,240.0,OK,8.08
MSR000000367,2026-05-11 15:16:20,ORD000004,ITEM003,EQ003,Weight Checker 1,247.45,250.0,265.0,240.0,OK,-2.55
MSR000000368,2026-05-11 15:23:40,ORD000004,ITEM003,EQ003,Weight Checker 1,247.26,250.0,265.0,240.0,OK,-2.74
MSR000000369,2026-05-11 15:15:36,ORD000004,ITEM003,EQ003,Weight Checker 1,255.75,250.0,265.0,240.0,OK,5.75
MSR000000370,2026-05-11 15:14:36,ORD000004,ITEM003,EQ003,Weight Checker 1,255.46,250.0,265.0,240.0,OK,5.46
MSR000000371,2026-05-11 15:20:58,ORD000004,ITEM003,EQ003,Weight Checker 1,253.47,250.0,265.0,240.0,OK,3.47
MSR000000372,2026-05-11 15:22:30,ORD000004,ITEM003,EQ003,Weight Checker 1,250.93,250.0,265.0,240.0,OK,0.93
MSR000000373,2026-05-11 15:13:56,ORD000004,ITEM003,EQ003,Weight Checker 1,254.13,250.0,265.0,240.0,OK,4.13
MSR000000374,2026-05-11 15:21:49,ORD000004,ITEM003,EQ003,Weight Checker 1,259.04,250.0,265.0,240.0,OK,9.04
MSR000000375,2026-05-11 15:14:18,ORD000004,ITEM003,EQ003,Weight Checker 1,262.25,250.0,265.0,240.0,OK,12.25
MSR000000376,2026-05-11 15:14:29,ORD000004,ITEM003,EQ003,Weight Checker 1,245.6,250.0,265.0,240.0,OK,-4.4
MSR000000377,2026-05-11 15:26:40,ORD000004,ITEM003,EQ003,Weight Checker 1,250.58,250.0,265.0,240.0,OK,0.58
MSR000000378,2026-05-11 15:17:33,ORD000004,ITEM003,EQ003,Weight Checker 1,250.37,250.0,265.0,240.0,OK,0.37
MSR000000379,2026-05-11 15:20:30,ORD000004,ITEM003,EQ003,Weight Checker 1,258.83,250.0,265.0,240.0,OK,8.83
MSR000000380,2026-05-11 15:13:50,ORD000004,ITEM003,EQ003,Weight Checker 1,242.44,250.0,265.0,240.0,OK,-7.56
MSR000000381,2026-05-11 15:22:24,ORD000004,ITEM003,EQ003,Weight Checker 1,254.45,250.0,265.0,240.0,OK,4.45
MSR000000382,2026-05-11 15:22:40,ORD000004,ITEM003,EQ003,Weight Checker 1,251.4,250.0,265.0,240.0,OK,1.4
MSR000000383,2026-05-11 15:25:48,ORD000004,ITEM003,EQ003,Weight Checker 1,259.02,250.0,265.0,240.0,OK,9.02
MSR000000384,2026-05-11 15:13:03,ORD000004,ITEM003,EQ003,Weight Checker 1,258.5,250.0,265.0,240.0,OK,8.5
MSR000000385,2026-05-11 15:27:52,ORD000004,ITEM003,EQ003,Weight Checker 1,254.0,250.0,265.0,240.0,OK,4.0
MSR000000386,2026-05-11 15:11:52,ORD000004,ITEM003,EQ003,Weight Checker 1,246.25,250.0,265.0,240.0,OK,-3.75
MSR000000387,2026-05-11 15:13:30,ORD000004,ITEM003,EQ003,Weight Checker 1,250.31,250.0,265.0,240.0,OK,0.31
MSR000000388,2026-05-11 15:25:47,ORD000004,ITEM003,EQ003,Weight Checker 1,250.78,250.0,265.0,240.0,OK,0.78
MSR000000389,2026-05-11 15:21:28,ORD000004,ITEM003,EQ003,Weight Checker 1,247.37,250.0,265.0,240.0,OK,-2.63
MSR000000390,2026-05-11 15:21:42,ORD000004,ITEM003,EQ003,Weight Checker 1,257.33,250.0,265.0,240.0,OK,7.33
MSR000000391,2026-05-11 15:21:56,ORD000004,ITEM003,EQ003,Weight Checker 1,246.93,250.0,265.0,240.0,OK,-3.07
MSR000000392,2026-05-11 15:20:35,ORD000004,ITEM003,EQ003,Weight Checker 1,260.64,250.0,265.0,240.0,OK,10.64
MSR000000393,2026-05-11 15:27:12,ORD000004,ITEM003,EQ003,Weight Checker 1,260.66,250.0,265.0,240.0,OK,10.66
MSR000000394,2026-05-11 15:30:43,ORD000004,ITEM003,EQ003,Weight Checker 1,251.3,250.0,265.0,240.0,OK,1.3
MSR000000395,2026-05-11 15:14:42,ORD000004,ITEM003,EQ003,Weight Checker 1,254.19,250.0,265.0,240.0,OK,4.19
MSR000000396,2026-05-11 15:14:51,ORD000004,ITEM003,EQ003,Weight Checker 1,252.62,250.0,265.0,240.0,OK,2.62
MSR000000397,2026-05-11 15:28:20,ORD000004,ITEM003,EQ003,Weight Checker 1,256.56,250.0,265.0,240.0,OK,6.56
MSR000000398,2026-05-11 15:15:09,ORD000004,ITEM003,EQ003,Weight Checker 1,258.08,250.0,265.0,240.0,OK,8.08
MSR000000399,2026-05-11 15:20:24,ORD000004,ITEM003,EQ003,Weight Checker 1,254.05,250.0,265.0,240.0,OK,4.05
MSR000000400,2026-05-11 15:18:53,ORD000004,ITEM003,EQ003,Weight Checker 1,254.93,250.0,265.0,240.0,OK,4.93
